household_id,geo_unit,original_pattern,actual_composition,household_size,num_kids,num_young_adults,num_adults,num_old_adults,residents
116,E00013417,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_810(age=9,sex=male); Person_5074(age=36,sex=male); Person_5543(age=41,sex=female)"
117,E00013417,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_1454(age=16,sex=female); Person_6616(age=51,sex=male); Person_4930(age=36,sex=female)"
118,E00013417,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1364(age=15,sex=female); Person_497(age=6,sex=female); Person_5759(age=42,sex=female); Person_6269(age=47,sex=male)"
119,E00013417,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_612(age=7,sex=male); Person_498(age=6,sex=female); Person_6221(age=47,sex=female); Person_5248(age=37,sex=male)"
120,E00013417,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_900(age=10,sex=male); Person_1365(age=15,sex=female); Person_4128(age=31,sex=female); Person_5806(age=42,sex=male)"
121,E00013417,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1289(age=14,sex=female); Person_457(age=5,sex=male); Person_5076(age=36,sex=male); Person_6032(age=46,sex=female)"
122,E00013417,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1541(age=17,sex=female); Person_1071(age=11,sex=male); Person_7545(age=61,sex=male); Person_6299(age=48,sex=female)"
123,E00013417,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_862(age=10,sex=female); Person_730(age=8,sex=male); Person_6442(age=50,sex=male); Person_6902(age=55,sex=female)"
124,E00013417,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_813(age=9,sex=male); Person_690(age=8,sex=female); Person_7004(age=56,sex=female); Person_7194(age=57,sex=female)"
125,E00013417,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_962(age=11,sex=female); Person_1158(age=12,sex=female); Person_6364(age=49,sex=male); Person_4788(age=35,sex=female)"
126,E00013417,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1069(age=11,sex=male); Person_613(age=7,sex=male); Person_4931(age=36,sex=female); Person_4295(age=31,sex=male)"
127,E00013417,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_960(age=11,sex=female); Person_959(age=11,sex=female); Person_4934(age=36,sex=female); Person_5667(age=41,sex=male)"
128,E00013417,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_729(age=8,sex=male); Person_164(age=2,sex=female); Person_4029(age=30,sex=male); Person_3655(age=28,sex=female)"
129,E00013418,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_1073(age=11,sex=male); Person_6505(age=51,sex=female); Person_5873(age=43,sex=male)"
130,E00013418,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_285(age=3,sex=male); Person_3796(age=29,sex=female); Person_4031(age=30,sex=male)"
131,E00013418,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_732(age=8,sex=male); Person_5946(age=45,sex=female); Person_5320(age=38,sex=male)"
132,E00013418,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_614(age=7,sex=male); Person_5249(age=37,sex=male); Person_4438(age=32,sex=female)"
133,E00013418,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1371(age=15,sex=female); Person_89(age=1,sex=male); Person_5808(age=42,sex=male); Person_4136(age=31,sex=female)"
134,E00013418,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_332(age=4,sex=female); Person_964(age=11,sex=female); Person_6443(age=50,sex=male); Person_4789(age=35,sex=female)"
135,E00013418,>=2 >=0 2 0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 0",6,4,0,2,0,"Person_386(age=4,sex=male); Person_387(age=4,sex=male); Person_5947(age=45,sex=female); Person_7115(age=56,sex=male); Person_691(age=8,sex=female); Person_865(age=10,sex=female)"
136,E00013418,>=2 >=0 2 0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 0",6,4,0,2,0,"Person_772(age=9,sex=female); Person_1161(age=12,sex=female); Person_4937(age=36,sex=female); Person_6621(age=51,sex=male); Person_733(age=8,sex=male); Person_1368(age=15,sex=female)"
137,E00013418,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_864(age=10,sex=female); Person_334(age=4,sex=female); Person_5081(age=36,sex=male); Person_5676(age=41,sex=male)"
138,E00013418,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1160(age=12,sex=female); Person_1455(age=16,sex=female); Person_7454(age=61,sex=female); Person_7738(age=64,sex=male)"
139,E00013418,>=2 >=0 2 0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 0",6,4,0,2,0,"Person_579(age=7,sex=female); Person_1253(age=13,sex=female); Person_3955(age=30,sex=female); Person_4854(age=35,sex=male); Person_1542(age=17,sex=female); Person_1605(age=17,sex=male)"
140,E00013464,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_288(age=3,sex=male); Person_5550(age=41,sex=female); Person_6444(age=50,sex=male)"
141,E00013464,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_1457(age=16,sex=female); Person_4731(age=34,sex=male); Person_5430(age=40,sex=female)"
142,E00013464,>=2 >=0 2 0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 0",6,4,0,2,0,"Person_623(age=7,sex=male); Person_388(age=4,sex=male); Person_3799(age=29,sex=female); Person_3316(age=26,sex=male); Person_969(age=11,sex=female); Person_171(age=2,sex=female)"
143,E00013464,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1418(age=15,sex=male); Person_1458(age=16,sex=female); Person_7313(age=59,sex=female); Person_6756(age=52,sex=male)"
144,E00013464,>=2 >=0 2 0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 0",6,4,0,2,0,"Person_1505(age=16,sex=male); Person_289(age=3,sex=male); Person_5810(age=42,sex=male); Person_6226(age=47,sex=female); Person_619(age=7,sex=male); Person_39(age=0,sex=male)"
145,E00013464,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_970(age=11,sex=female); Person_1456(age=16,sex=female); Person_4442(age=32,sex=female); Person_6626(age=51,sex=male)"
146,E00013464,>=2 >=0 2 0,"Kids: 3, Young Adults: 0, Adults: 2, Old Adults: 0",5,3,0,2,0,"Person_1076(age=11,sex=male); Person_1545(age=17,sex=female); Person_4584(age=33,sex=female); Person_4626(age=33,sex=male); Person_1321(age=14,sex=male)"
147,E00013464,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1459(age=16,sex=female); Person_1292(age=14,sex=female); Person_6145(age=46,sex=male); Person_4441(age=32,sex=female)"
148,E00013464,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_971(age=11,sex=female); Person_424(age=5,sex=female); Person_4944(age=36,sex=female); Person_6445(age=50,sex=male)"
149,E00013464,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1373(age=15,sex=female); Person_506(age=6,sex=female); Person_4517(age=32,sex=male); Person_6044(age=46,sex=female)"
150,E00013464,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1548(age=17,sex=female); Person_91(age=1,sex=male); Person_6227(age=47,sex=female); Person_7118(age=56,sex=male)"
151,E00013464,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_622(age=7,sex=male); Person_1372(age=15,sex=female); Person_4943(age=36,sex=female); Person_5761(age=42,sex=female)"
152,E00013470,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_1552(age=17,sex=female); Person_5190(age=37,sex=female); Person_5980(age=45,sex=male)"
153,E00013470,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_867(age=10,sex=female); Person_5193(age=37,sex=female); Person_6316(age=48,sex=male)"
154,E00013470,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_290(age=3,sex=male); Person_6051(age=46,sex=female); Person_3884(age=29,sex=male)"
155,E00013470,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_821(age=9,sex=male); Person_6945(age=55,sex=male); Person_5848(age=43,sex=female)"
156,E00013470,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_1609(age=17,sex=male); Person_4857(age=35,sex=male); Person_5297(age=38,sex=female)"
157,E00013470,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_975(age=11,sex=female); Person_904(age=10,sex=male); Person_3731(age=28,sex=male); Person_3470(age=27,sex=female)"
158,E00013470,>=2 >=0 2 0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 0",6,4,0,2,0,"Person_1080(age=11,sex=male); Person_1164(age=12,sex=female); Person_5092(age=36,sex=male); Person_6514(age=51,sex=female); Person_1374(age=15,sex=female); Person_1422(age=15,sex=male)"
159,E00013470,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1079(age=11,sex=male); Person_172(age=2,sex=female); Person_5087(age=36,sex=male); Person_5296(age=38,sex=female)"
160,E00013470,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_822(age=9,sex=male); Person_1294(age=14,sex=female); Person_4152(age=31,sex=female); Person_5685(age=41,sex=male)"
161,E00013470,>=2 >=0 2 0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 0",6,4,0,2,0,"Person_775(age=9,sex=female); Person_338(age=4,sex=female); Person_6517(age=51,sex=female); Person_5875(age=43,sex=male); Person_1550(age=17,sex=female); Person_1461(age=16,sex=female)"
162,E00013470,>=2 >=0 2 0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 0",6,4,0,2,0,"Person_1420(age=15,sex=male); Person_737(age=8,sex=male); Person_4953(age=36,sex=female); Person_4735(age=34,sex=male); Person_624(age=7,sex=male); Person_823(age=9,sex=male)"
163,E00013470,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_337(age=4,sex=female); Person_510(age=6,sex=female); Person_4679(age=34,sex=female); Person_4315(age=31,sex=male)"
164,E00013470,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1165(age=12,sex=female); Person_1272(age=13,sex=male); Person_4519(age=32,sex=male); Person_4446(age=32,sex=female)"
165,E00013470,>=2 >=0 2 0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 0",6,4,0,2,0,"Person_1216(age=12,sex=male); Person_173(age=2,sex=female); Person_3733(age=28,sex=male); Person_3665(age=28,sex=female); Person_1460(age=16,sex=female); Person_976(age=11,sex=female)"
166,E00013470,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_425(age=5,sex=female); Person_695(age=8,sex=female); Person_3882(age=29,sex=male); Person_4153(age=31,sex=female)"
167,E00013470,>=2 >=0 2 0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 0",6,4,0,2,0,"Person_1376(age=15,sex=female); Person_869(age=10,sex=female); Person_6229(age=47,sex=female); Person_7673(age=62,sex=male); Person_1255(age=13,sex=female); Person_696(age=8,sex=female)"
168,E00013471,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_291(age=3,sex=male); Person_6877(age=54,sex=male); Person_6798(age=53,sex=female)"
169,E00013471,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_700(age=8,sex=female); Person_6634(age=51,sex=male); Person_6714(age=52,sex=female)"
170,E00013471,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_1507(age=16,sex=male); Person_7467(age=61,sex=female); Person_6827(age=53,sex=male)"
171,E00013471,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_175(age=2,sex=female); Person_5435(age=40,sex=female); Person_4631(age=33,sex=male)"
172,E00013471,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_1085(age=11,sex=male); Person_7293(age=58,sex=male); Person_5565(age=41,sex=female)"
173,E00013471,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_627(age=7,sex=male); Person_4159(age=31,sex=female); Person_6154(age=46,sex=male)"
174,E00013471,>=2 >=0 2 0,"Kids: 3, Young Adults: 0, Adults: 2, Old Adults: 0",5,3,0,2,0,"Person_41(age=0,sex=male); Person_1554(age=17,sex=female); Person_5765(age=42,sex=female); Person_5690(age=41,sex=male); Person_1463(age=16,sex=female)"
175,E00013471,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_339(age=4,sex=female); Person_824(age=9,sex=male); Person_3161(age=26,sex=female); Person_4526(age=32,sex=male)"
176,E00013471,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1424(age=15,sex=male); Person_1379(age=15,sex=female); Person_6447(age=50,sex=male); Person_6522(age=51,sex=female)"
177,E00013471,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1555(age=17,sex=female); Person_1425(age=15,sex=male); Person_6520(age=51,sex=female); Person_5688(age=41,sex=male)"
178,E00013471,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1427(age=15,sex=male); Person_1217(age=12,sex=male); Person_7562(age=61,sex=male); Person_6408(age=50,sex=female)"
179,E00013471,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_626(age=7,sex=male); Person_97(age=1,sex=male); Person_4156(age=31,sex=female); Person_3965(age=30,sex=female)"
180,E00013471,>=2 >=0 2 0,"Kids: 3, Young Adults: 0, Adults: 2, Old Adults: 0",5,3,0,2,0,"Person_1084(age=11,sex=male); Person_905(age=10,sex=male); Person_4956(age=36,sex=female); Person_5098(age=36,sex=male); Person_777(age=9,sex=female)"
181,E00013472,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_1256(age=13,sex=female); Person_3812(age=29,sex=female); Person_5103(age=36,sex=male)"
182,E00013472,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_462(age=5,sex=male); Person_5692(age=41,sex=male); Person_3479(age=27,sex=female)"
183,E00013472,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_1167(age=12,sex=female); Person_3966(age=30,sex=female); Person_4328(age=31,sex=male)"
184,E00013472,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_979(age=11,sex=female); Person_7565(age=61,sex=male); Person_7023(age=56,sex=female)"
185,E00013472,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_518(age=6,sex=female); Person_6158(age=46,sex=male); Person_4161(age=31,sex=female)"
186,E00013472,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_294(age=3,sex=male); Person_181(age=2,sex=female); Person_4528(age=32,sex=male); Person_6056(age=46,sex=female)"
187,E00013472,>=2 >=0 2 0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 0",6,4,0,2,0,"Person_906(age=10,sex=male); Person_244(age=3,sex=female); Person_4164(age=31,sex=female); Person_3891(age=29,sex=male); Person_178(age=2,sex=female); Person_1089(age=11,sex=male)"
188,E00013472,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1428(age=15,sex=male); Person_463(age=5,sex=male); Person_6525(age=51,sex=female); Person_5101(age=36,sex=male)"
189,E00013472,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_572(age=6,sex=male); Person_429(age=5,sex=female); Person_4801(age=35,sex=female); Person_5260(age=37,sex=male)"
190,E00013472,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_519(age=6,sex=female); Person_343(age=4,sex=female); Person_5567(age=41,sex=female); Person_5259(age=37,sex=male)"
191,E00013472,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_1324(age=14,sex=male); Person_628(age=7,sex=male); Person_7566(age=61,sex=male); Person_5905(age=44,sex=female)"
192,E00013472,>=2 >=0 2 0,"Kids: 2, Young Adults: 1, Adults: 2, Old Adults: 0",5,2,1,2,0,"Person_342(age=4,sex=female); Person_978(age=11,sex=female); Person_5851(age=43,sex=female); Person_4329(age=31,sex=male); Person_2283(age=21,sex=male)"
193,E00013472,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_182(age=2,sex=female); Person_1295(age=14,sex=female); Person_4865(age=35,sex=male); Person_6233(age=47,sex=female)"
194,E00013472,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_827(age=9,sex=male); Person_981(age=11,sex=female); Person_3670(age=28,sex=female); Person_4632(age=33,sex=male)"
195,E00013472,>=2 >=0 2 0,"Kids: 3, Young Adults: 0, Adults: 2, Old Adults: 0",5,3,0,2,0,"Person_517(age=6,sex=female); Person_701(age=8,sex=female); Person_3338(age=26,sex=male); Person_3168(age=26,sex=female); Person_632(age=7,sex=male)"
196,E00013472,>=2 >=0 2 0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 0",6,4,0,2,0,"Person_1169(age=12,sex=female); Person_428(age=5,sex=female); Person_4330(age=31,sex=male); Person_5767(age=42,sex=female); Person_1219(age=12,sex=male); Person_1168(age=12,sex=female)"
197,E00013472,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_514(age=6,sex=female); Person_630(age=7,sex=male); Person_5198(age=37,sex=female); Person_7130(age=56,sex=male)"
198,E00013472,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_100(age=1,sex=male); Person_180(age=2,sex=female); Person_3340(age=26,sex=male); Person_4591(age=33,sex=female)"
199,E00013472,>=2 >=0 2 0,"Kids: 3, Young Adults: 0, Adults: 2, Old Adults: 0",5,3,0,2,0,"Person_1380(age=15,sex=female); Person_907(age=10,sex=male); Person_4326(age=31,sex=male); Person_5570(age=41,sex=female); Person_389(age=4,sex=male)"
200,E00013473,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_909(age=10,sex=male); Person_7569(age=61,sex=male); Person_6859(age=54,sex=female)"
201,E00013473,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_1616(age=17,sex=male); Person_5697(age=41,sex=male); Person_7027(age=56,sex=female)"
202,E00013473,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_63(age=1,sex=female); Person_3341(age=26,sex=male); Person_3814(age=29,sex=female)"
203,E00013473,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_987(age=11,sex=female); Person_4530(age=32,sex=male); Person_6529(age=51,sex=female)"
204,E00013473,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_1469(age=16,sex=female); Person_6370(age=49,sex=male); Person_7637(age=62,sex=female)"
205,E00013473,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_1274(age=13,sex=male); Person_4743(age=34,sex=male); Person_6411(age=50,sex=female)"
206,E00013473,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_832(age=9,sex=male); Person_3893(age=29,sex=male); Person_4172(age=31,sex=female)"
207,E00013473,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_188(age=2,sex=female); Person_3489(age=27,sex=female); Person_4533(age=32,sex=male)"
208,E00013473,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_1468(age=16,sex=female); Person_6718(age=52,sex=female); Person_6160(age=46,sex=male)"
209,E00013473,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_988(age=11,sex=female); Person_5818(age=42,sex=male); Person_6717(age=52,sex=female)"
210,E00013473,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_743(age=8,sex=male); Person_5984(age=45,sex=male); Person_4171(age=31,sex=female)"
211,E00013473,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_1563(age=17,sex=female); Person_6317(age=48,sex=male); Person_6800(age=53,sex=female)"
212,E00013473,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_15(age=0,sex=female); Person_4684(age=34,sex=female); Person_4531(age=32,sex=male)"
213,E00013473,1 >=0 2 0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 0",3,1,0,2,0,"Person_873(age=10,sex=female); Person_5441(age=40,sex=female); Person_4334(age=31,sex=male)"
214,E00013473,>=2 >=0 2 0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 0",6,4,0,2,0,"Person_1222(age=12,sex=male); Person_1223(age=12,sex=male); Person_7134(age=56,sex=male); Person_6060(age=46,sex=female); Person_584(age=7,sex=female); Person_636(age=7,sex=male)"
215,E00013473,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_16(age=0,sex=female); Person_102(age=1,sex=male); Person_5262(age=37,sex=male); Person_3175(age=26,sex=female)"
216,E00013473,>=2 >=0 2 0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 0",4,2,0,2,0,"Person_633(age=7,sex=male); Person_703(age=8,sex=female); Person_4331(age=31,sex=male); Person_3969(age=30,sex=female)"
217,E00013473,>=2 >=0 2 0,"Kids: 3, Young Adults: 0, Adults: 2, Old Adults: 0",5,3,0,2,0,"Person_1470(age=16,sex=female); Person_17(age=0,sex=female); Person_5398(age=39,sex=male); Person_4803(age=35,sex=female); Person_908(age=10,sex=male)"
