person_id,person_sex,person_age,residence_type,residence_original_pattern,residence_geo_unit,venue_name,venue_type,employee_count,industry_code,sizeband
19200,female,26,household,0 0 1 0,E00062320,comp_10581,company,338,G,250+
19201,female,26,household,0 0 2 0,E00062320,comp_10552,company,203,M,50-294
19202,female,26,household,0 0 2 0,E00062320,comp_10591,company,49,J,20-49
19203,female,26,household,>=2 >=0 2 0,E00062320,comp_14377,company,203,Q,50-294
19204,female,26,household,>=2 >=0 2 0,E00062321,comp_11134,company,4,I,0-4
19205,female,26,household,0 0 2 0,E00062321,comp_10994,company,10,E,10-19
19207,female,26,household,1 >=0 1 0,E00062321,comp_10591,company,49,J,20-49
19208,female,26,household,1 >=0 2 0,E00062321,comp_10548,company,236,J,50-294
19209,female,26,household,0 0 1 0,E00062321,comp_10871,company,20,Q,20-49
19210,female,26,household,0 >=0 >=0 >=0,E00062321,comp_10558,company,385,P,250+
19211,female,26,household,0 0 1 0,E00062322,comp_10966,company,5,C,5-9
19212,female,26,household,0 0 2 0,E00062322,comp_10573,company,444,C,250+
19213,female,26,household,0 0 2 0,E00062322,comp_10581,company,338,G,250+
19215,female,26,household,0 0 2 0,E00062322,comp_10585,company,406,I,250+
19216,female,26,household,0 >=0 >=0 >=0,E00062322,comp_10555,company,253,N,250+
19217,female,26,household,0 0 2 0,E00062322,comp_10555,company,253,N,250+
19218,female,26,household,1 >=0 2 0,E00062323,comp_10885,company,10,Q,10-19
19219,female,26,household,>=2 >=0 2 0,E00062323,comp_11133,company,4,I,0-4
19220,female,26,household,0 0 2 0,E00062323,comp_10998,company,5,E,5-9
19221,female,26,household,0 0 2 0,E00062323,comp_10867,company,20,Q,20-49
19222,female,26,household,0 0 2 0,E00062323,comp_11082,company,4,G,0-4
19223,female,26,household,>=2 >=0 2 0,E00062324,comp_11213,company,4,I,0-4
19224,female,26,household,0 0 2 0,E00062324,comp_10580,company,341,F,250+
19225,female,26,household,0 >=0 >=0 >=0,E00062324,comp_10862,company,20,Q,20-49
19226,female,26,household,0 >=0 >=0 >=0,E00062324,comp_10712,company,4,N,0-4
19227,female,26,household,>=2 >=0 2 0,E00062358,comp_11077,company,4,G,0-4
19228,female,26,household,0 0 1 0,E00062358,comp_10971,company,1,C,0-4
19229,female,26,household,0 0 1 0,E00062358,comp_10947,company,4,Other,0-4
19230,female,26,household,0 0 1 0,E00062358,comp_11106,company,320,H,250+
19231,female,26,household,>=2 >=0 2 0,E00062358,comp_10566,company,3,Q,0-4
19232,female,26,household,1 >=0 2 0,E00062358,comp_10591,company,49,J,20-49
19233,female,26,household,0 0 1 0,E00062359,comp_11106,company,320,H,250+
19234,female,26,household,0 0 1 0,E00062359,comp_10581,company,338,G,250+
19235,female,26,household,0 0 2 0,E00062359,comp_11178,company,4,I,0-4
19236,female,26,household,0 0 1 0,E00062359,comp_10849,company,4,O,0-4
19237,female,26,household,0 0 2 0,E00062359,comp_10824,company,4,O,0-4
19238,female,26,household,0 0 2 0,E00062359,comp_10573,company,444,C,250+
19239,female,26,household,0 0 2 0,E00062360,comp_10581,company,338,G,250+
19240,female,26,household,1 >=0 2 0,E00062360,comp_10728,company,4,N,0-4
19241,female,26,household,0 0 2 0,E00062361,comp_11106,company,320,H,250+
19242,female,26,household,0 0 2 0,E00062361,comp_11143,company,4,I,0-4
19243,female,26,household,0 0 2 0,E00062362,comp_10614,company,33,K,20-49
19244,female,26,household,0 0 1 0,E00062362,comp_10729,company,4,N,0-4
19246,female,26,household,0 0 1 0,E00062363,comp_10590,company,49,J,20-49
19247,female,26,household,1 >=0 1 0,E00062363,comp_11122,company,4,I,0-4
19248,female,26,household,0 0 2 0,E00062363,comp_10853,company,317,P,250+
19250,female,26,household,1 >=0 2 0,E00062363,comp_10959,company,391,C,250+
19251,female,26,household,0 0 1 0,E00062363,comp_11009,company,283,F,250+
19252,female,26,household,0 0 2 0,E00062364,comp_10581,company,338,G,250+
19253,female,26,household,0 0 1 0,E00062364,comp_10580,company,341,F,250+
19254,female,26,household,0 0 2 0,E00062364,comp_10591,company,49,J,20-49
19255,female,26,household,0 0 2 0,E00062364,comp_10897,company,5,Q,5-9
19256,female,26,household,0 0 1 0,E00062365,comp_10881,company,10,Q,10-19
19258,female,26,household,1 >=0 2 0,E00062365,comp_10627,company,4,K,0-4
19259,female,26,household,0 0 1 0,E00062365,comp_10805,company,4,O,0-4
19260,female,26,household,>=2 >=0 1 0,E00062365,comp_11093,company,4,G,0-4
19261,female,26,household,0 0 1 0,E00062365,comp_10870,company,20,Q,20-49
19262,female,26,household,0 0 2 0,E00062365,comp_10864,company,20,Q,20-49
19263,female,26,household,0 0 1 0,E00062365,comp_10790,company,4,O,0-4
19264,female,26,household,0 0 1 0,E00062366,comp_10551,company,42,L,20-49
19265,female,26,household,0 0 2 0,E00062366,comp_10900,company,5,Q,5-9
19266,female,26,household,0 0 1 0,E00062366,comp_11169,company,4,I,0-4
19267,female,26,household,>=2 >=0 2 0,E00062366,comp_10868,company,20,Q,20-49
19268,female,26,household,0 0 1 0,E00062367,comp_11111,company,4,H,0-4
19269,female,26,household,0 0 1 0,E00062367,comp_14429,company,10,C,10-19
19270,female,26,household,>=2 >=0 2 0,E00062367,comp_11090,company,4,G,0-4
19271,female,26,household,0 0 1 0,E00062367,comp_10583,company,350,H,250+
19272,female,26,household,1 >=0 >=0 >=0,E00062367,comp_10591,company,49,J,20-49
19273,female,26,household,0 0 2 0,E00062367,comp_11009,company,283,F,250+
19274,female,26,household,0 0 1 0,E00062368,comp_10561,company,20,Q,20-49
19275,female,26,household,0 0 2 0,E00062368,comp_11179,company,4,I,0-4
19276,female,26,household,0 0 1 0,E00062368,comp_10567,company,173,Other,50-294
19277,female,26,household,0 0 2 0,E00062368,comp_14429,company,10,C,10-19
19278,female,26,household,1 >=0 1 0,E00062369,comp_10745,company,4,N,0-4
19279,female,26,household,0 0 2 0,E00062369,comp_11072,company,4,G,0-4
19280,female,26,household,0 0 2 0,E00062369,comp_10898,company,5,Q,5-9
19281,female,26,household,0 0 2 0,E00062369,comp_11155,company,4,I,0-4
19282,female,26,household,0 0 2 0,E00062370,comp_10866,company,20,Q,20-49
19283,female,26,household,0 0 1 0,E00062370,comp_11027,company,4,G,0-4
19284,female,26,household,1 >=0 2 0,E00062370,comp_10580,company,341,F,250+
19285,female,26,household,0 0 1 0,E00062370,comp_14169,company,19,M,10-19
19286,female,26,household,0 0 2 0,E00062371,comp_10570,company,4,Other,0-4
19287,female,26,household,0 0 1 0,E00062371,comp_10573,company,444,C,250+
19288,female,26,household,1 >=0 2 0,E00062371,comp_10853,company,317,P,250+
19289,female,26,household,1 >=0 2 0,E00062371,comp_10865,company,20,Q,20-49
19290,female,26,household,0 0 2 0,E00062372,comp_11168,company,4,I,0-4
19292,female,26,household,0 0 1 0,E00062372,comp_10614,company,33,K,20-49
19293,female,26,household,0 0 1 0,E00062372,comp_10551,company,42,L,20-49
19295,female,26,household,0 0 2 0,E00062373,comp_10677,company,4,M,0-4
19296,female,26,household,1 >=0 >=0 >=0,E00062373,comp_10581,company,338,G,250+
19297,female,26,household,0 0 1 0,E00062374,comp_10580,company,341,F,250+
19298,female,26,household,0 0 2 0,E00062374,comp_10583,company,350,H,250+
19299,female,26,household,0 0 2 0,E00062374,comp_10581,company,338,G,250+
19300,female,26,household,0 0 2 0,E00062375,comp_10551,company,42,L,20-49
19301,female,26,household,0 0 2 0,E00062375,comp_10573,company,444,C,250+
19302,female,26,household,0 0 1 0,E00062375,comp_10573,company,444,C,250+
19303,female,26,household,0 0 2 0,E00062375,comp_10788,company,4,O,0-4
19304,female,26,household,0 0 1 0,E00062376,comp_10959,company,391,C,250+
19305,female,26,household,0 0 1 0,E00062376,comp_10558,company,385,P,250+
19306,female,26,household,0 0 2 0,E00062376,comp_11177,company,4,I,0-4
19307,female,26,household,>=2 >=0 2 0,E00062376,comp_10583,company,350,H,250+
19309,female,26,household,0 0 1 0,E00062377,comp_10642,company,4,M,0-4
19310,female,26,household,0 0 1 0,E00062377,comp_10555,company,253,N,250+
19311,female,26,household,0 0 2 0,E00062377,comp_10573,company,444,C,250+
19312,female,26,household,0 0 2 0,E00062377,comp_10552,company,203,M,50-294
19313,female,26,household,0 0 1 0,E00062378,comp_10912,company,4,Other,0-4
19314,female,26,household,0 0 2 0,E00062378,comp_10853,company,317,P,250+
19315,female,26,household,0 0 2 0,E00062378,comp_10763,company,4,O,0-4
19316,female,26,household,0 0 2 0,E00062378,comp_10580,company,341,F,250+
19317,female,26,household,0 0 2 0,E00104959,comp_14365,company,89,P,50-294
19319,female,26,household,0 0 1 0,E00104959,comp_14142,company,117,J,50-294
19321,female,26,household,1 >=0 >=0 >=0,E00104960,comp_14427,company,95,C,50-294
19322,female,26,household,0 0 2 0,E00104960,comp_13959,company,199,P,50-294
19323,female,26,household,1 >=0 1 0,E00104961,comp_14384,company,10,Q,10-19
19324,female,26,household,0 0 1 0,E00104961,comp_13981,company,4,Q,0-4
19325,female,26,household,1 >=0 2 0,E00104961,comp_13898,company,19,M,10-19
19326,female,26,household,0 0 2 0,E00104961,comp_13927,company,4,N,0-4
19329,female,26,household,0 0 1 0,E00104961,comp_14009,company,4,Q,0-4
19330,female,26,household,0 0 2 0,E00104962,comp_14468,company,130,F,50-294
19331,female,26,household,0 0 2 0,E00104962,comp_14370,company,20,P,20-49
19333,female,26,household,0 0 1 0,E00104962,comp_14154,company,105,K,50-294
19334,female,26,household,0 0 2 0,E00104962,comp_14376,company,204,Q,50-294
19335,female,26,household,>=2 >=0 2 0,E00104962,comp_13961,company,20,P,20-49
19336,female,26,household,0 0 1 0,E00104963,comp_14096,company,4,I,0-4
19337,female,26,household,0 0 1 0,E00104963,comp_14087,company,4,I,0-4
19338,female,26,household,0 0 1 0,E00104963,comp_14171,company,19,M,10-19
19340,female,26,household,>=2 >=0 2 0,E00104966,comp_14375,company,204,Q,50-294
19344,female,26,household,0 0 1 0,E00104966,comp_13959,company,199,P,50-294
19345,female,26,household,0 0 1 0,E00105048,comp_13880,company,4,K,0-4
19346,female,26,household,0 0 2 0,E00105048,comp_14142,company,117,J,50-294
19348,female,26,household,0 0 1 0,E00105049,comp_14011,company,4,Other,0-4
19349,female,26,household,0 0 1 0,E00105049,comp_13895,company,4,L,0-4
19351,female,26,household,0 0 2 0,E00105050,comp_14375,company,204,Q,50-294
19352,female,26,household,0 0 2 0,E00105051,comp_14365,company,89,P,50-294
19354,female,26,household,0 0 1 0,E00105051,comp_13894,company,4,L,0-4
19356,female,26,household,0 >=0 >=0 >=0,E00105051,comp_14166,company,19,M,10-19
19357,female,26,household,>=2 >=0 2 0,E00105051,comp_14428,company,95,C,50-294
19358,female,26,household,0 0 1 0,E00105051,comp_14142,company,117,J,50-294
19359,female,26,household,0 >=0 >=0 >=0,E00105053,comp_14517,company,36,I,20-49
19361,female,26,household,0 0 1 0,E00105054,comp_14413,company,5,Other,5-9
19366,female,26,household,0 0 1 0,E00105054,comp_14164,company,49,M,20-49
19368,female,26,household,0 0 2 0,E00105055,comp_14054,company,81,F,50-294
19369,female,26,household,>=2 >=0 2 0,E00105056,comp_14375,company,204,Q,50-294
19370,female,26,household,0 0 2 0,E00105056,comp_14265,company,4,O,0-4
19373,female,26,household,0 0 2 0,E00105058,comp_14197,company,4,N,0-4
19374,female,26,household,0 0 2 0,E00105059,comp_14428,company,95,C,50-294
19375,female,26,household,0 0 2 0,E00105059,comp_14385,company,10,Q,10-19
19377,female,26,household,0 0 1 0,E00105061,comp_14377,company,203,Q,50-294
19378,female,26,household,0 0 1 0,E00105061,comp_14486,company,4,G,0-4
19379,female,26,household,0 0 1 0,E00105075,comp_13907,company,4,M,0-4
19380,female,26,household,0 0 1 0,E00105077,comp_11017,company,4,F,0-4
19383,female,26,household,0 0 1 0,E00105077,comp_14430,company,10,C,10-19
19384,female,26,household,0 0 2 0,E00105077,comp_14522,company,10,I,10-19
19385,female,26,household,0 0 2 0,E00105078,comp_14085,company,4,I,0-4
19386,female,26,household,0 0 2 0,E00105078,comp_13895,company,4,L,0-4
19388,female,26,household,0 0 1 0,E00105079,comp_13900,company,9,M,5-9
19395,female,26,household,0 0 1 0,E00105080,comp_14057,company,4,G,0-4
19399,female,26,household,0 0 2 0,E00105101,comp_14410,company,5,Other,5-9
19400,female,26,household,0 0 2 0,E00105101,comp_14364,company,999,P,250+
19403,female,26,household,0 0 2 0,E00105102,comp_14042,company,52,C,50-294
19405,female,26,household,0 0 1 0,E00105102,comp_10951,company,4,Other,0-4
19409,female,26,household,0 0 2 0,E00105106,comp_14208,company,4,N,0-4
19413,female,26,household,1 >=0 1 0,E00105106,comp_14129,company,4,I,0-4
19414,female,26,household,0 0 1 0,E00105106,comp_14513,company,33,H,20-49
19415,female,26,household,0 0 1 0,E00105107,comp_14519,company,10,I,10-19
19416,female,26,household,0 0 2 0,E00105107,comp_14513,company,33,H,20-49
19417,female,26,household,0 0 2 0,E00105107,comp_11214,company,4,I,0-4
19420,female,26,household,0 0 2 0,E00105109,comp_14435,company,1,C,0-4
19423,female,26,household,0 0 1 0,E00105109,comp_14350,company,4,O,0-4
19424,female,26,household,0 0 2 0,E00105109,comp_14478,company,10,G,10-19
19425,female,26,household,>=2 >=0 2 0,E00105109,comp_14375,company,204,Q,50-294
19427,female,26,household,>=2 >=0 2 0,E00105183,comp_14403,company,144,Other,50-294
19429,female,26,household,0 0 2 0,E00105183,comp_13911,company,4,M,0-4
19430,female,26,household,0 0 2 0,E00105183,comp_14365,company,89,P,50-294
19431,female,26,household,0 0 2 0,E00105183,comp_14306,company,4,O,0-4
19432,female,26,household,0 0 2 0,E00105183,comp_14427,company,95,C,50-294
19433,female,26,household,0 0 2 0,E00105183,comp_13958,company,200,P,50-294
19437,female,26,household,0 0 1 0,E00105184,comp_14403,company,144,Other,50-294
19438,female,26,household,0 0 1 0,E00105184,comp_14468,company,130,F,50-294
19439,female,26,household,0 0 2 0,E00105184,comp_13951,company,4,O,0-4
19440,female,26,household,0 0 2 0,E00105184,comp_14145,company,10,J,10-19
19441,female,26,household,0 0 2 0,E00105186,comp_14077,company,23,H,20-49
19442,female,26,household,0 0 2 0,E00105186,comp_14077,company,23,H,20-49
19444,female,26,household,0 0 1 0,E00105186,comp_13961,company,20,P,20-49
19445,female,26,household,0 0 2 0,E00171797,comp_13886,company,4,K,0-4
19447,female,26,household,0 0 2 0,E00171799,comp_13937,company,4,O,0-4
19449,female,26,household,0 >=0 >=0 >=0,E00171799,comp_14366,company,89,P,50-294
19453,female,26,household,0 0 2 0,E00171828,comp_13966,company,4,Q,0-4
19456,female,26,household,0 0 1 0,E00171834,comp_14148,company,5,J,5-9
19458,female,26,household,0 0 2 0,E00171834,comp_14459,company,10,E,10-19
19459,female,26,household,0 0 2 0,E00171834,comp_14114,company,4,I,0-4
19463,female,26,household,0 >=0 >=0 >=0,E00171869,comp_14142,company,117,J,50-294
19465,female,26,household,0 0 2 0,E00171870,comp_14426,company,95,C,50-294
19467,female,26,household,0 0 1 0,E00171870,comp_14381,company,10,Q,10-19
19468,female,26,household,0 0 2 0,E00171870,comp_14403,company,144,Other,50-294
19469,female,26,household,1 >=0 2 0,E00171953,comp_14154,company,105,K,50-294
19470,female,26,household,0 0 2 0,E00171953,comp_14376,company,204,Q,50-294
19472,female,26,household,0 0 2 0,E00171953,comp_14377,company,203,Q,50-294
19473,female,26,household,0 0 1 0,E00183224,comp_14377,company,203,Q,50-294
19477,female,26,household,1 >=0 2 0,E00183228,comp_14228,company,4,N,0-4
19478,female,26,household,0 0 2 0,E00183228,comp_14054,company,81,F,50-294
19479,female,26,household,1 >=0 1 0,E00183236,comp_14427,company,95,C,50-294
19480,female,26,household,>=2 >=0 2 0,E00183236,comp_13949,company,4,O,0-4
19481,female,26,household,0 0 2 0,E00183240,comp_10810,company,4,O,0-4
19482,female,26,household,>=2 >=0 2 0,E00183240,comp_14403,company,144,Other,50-294
19483,female,26,household,0 0 1 0,E00183245,comp_14364,company,999,P,250+
19486,female,26,household,1 >=0 2 0,E00183247,comp_14427,company,95,C,50-294
19488,female,26,household,0 0 2 0,E00183247,comp_14209,company,4,N,0-4
19489,female,26,household,0 0 2 0,E00183254,comp_14205,company,4,N,0-4
19490,female,26,household,>=2 >=0 2 0,E00183254,comp_13876,company,74,J,50-294
19491,female,26,household,0 0 2 0,E00183254,comp_11106,company,320,H,250+
19492,female,26,household,1 >=0 2 0,E00183254,comp_14468,company,130,F,50-294
19494,female,26,household,0 0 2 0,E00183254,comp_10864,company,20,Q,20-49
19495,female,26,household,0 0 2 0,E00183254,comp_13928,company,4,N,0-4
19496,female,26,household,0 0 2 0,E00183254,comp_14014,company,4,Other,0-4
19497,female,26,household,0 0 2 0,E00183254,comp_14428,company,95,C,50-294
19500,female,26,household,0 0 2 0,E00183264,comp_13885,company,4,K,0-4
19501,female,26,household,0 0 2 0,E00183264,comp_14291,company,4,O,0-4
19503,female,26,household,0 0 1 0,E00183264,comp_14295,company,4,O,0-4
19504,female,26,household,0 0 1 0,E00183264,comp_14154,company,105,K,50-294
19505,female,26,household,>=2 >=0 2 0,E00183264,comp_14214,company,4,N,0-4
19506,female,26,household,0 0 1 0,E00183264,comp_14363,company,4,O,0-4
19507,female,26,household,>=2 >=0 2 0,E00183264,comp_14417,company,4,Other,0-4
19509,female,26,household,0 0 2 0,E00183273,comp_14511,company,34,H,20-49
19510,female,26,household,0 0 1 0,E00183273,comp_13905,company,4,M,0-4
19512,female,26,household,0 0 2 0,E00183273,comp_14526,company,10,I,10-19
19514,female,26,household,0 0 2 0,E00183277,comp_14180,company,4,M,0-4
19516,female,26,household,0 0 2 0,E00183278,comp_14383,company,10,Q,10-19
19517,female,26,household,0 0 2 0,E00183278,comp_14406,company,10,Other,10-19
19520,female,26,household,0 0 1 0,E00183281,comp_13992,company,4,Q,0-4
19521,female,26,household,0 0 1 0,E00183281,comp_13940,company,4,O,0-4
19523,female,26,household,0 0 2 0,E00183281,comp_14170,company,19,M,10-19
19525,female,26,household,1 >=0 1 0,E00183281,comp_14168,company,19,M,10-19
19526,female,26,household,0 0 2 0,E00183281,comp_14365,company,89,P,50-294
19530,female,26,household,0 0 1 0,E00183289,comp_13961,company,20,P,20-49
19532,female,26,household,0 0 1 0,E00183289,comp_14264,company,4,O,0-4
19534,female,26,household,0 0 2 0,E00183289,comp_14512,company,34,H,20-49
19537,female,26,household,0 0 1 0,E00183289,comp_13958,company,200,P,50-294
19539,female,26,household,0 0 1 0,E00183295,comp_14468,company,130,F,50-294
19542,female,26,household,0 0 1 0,E00183295,comp_14038,company,4,Other,0-4
19543,female,26,household,1 >=0 2 0,E00183308,comp_14154,company,105,K,50-294
19544,female,26,household,>=2 >=0 2 0,E00183308,comp_14375,company,204,Q,50-294
19545,female,26,household,0 0 2 0,E00183308,comp_14162,company,49,M,20-49
19548,female,26,household,0 0 2 0,E00183314,comp_14165,company,19,M,10-19
19549,female,26,household,0 0 1 0,E00183314,comp_14366,company,89,P,50-294
