person_id,person_sex,person_age,residence_type,residence_original_pattern,residence_geo_unit,venue_name,venue_type,Gender,NumberOfBoys,NumberOfGirls,NumberOfPupils,SchoolCapacity,StatutoryHighAge,StatutoryLowAge,is_residence
814,female,3,household,>=2 >=0 1 0,E00105106,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
815,female,3,household,>=2 >=0 2 0,E00105106,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
816,female,3,household,>=2 >=0 2 0,E00105107,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
817,female,3,household,>=2 >=0 2 0,E00105107,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
818,female,3,household,>=2 >=0 2 0,E00105108,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
819,female,3,household,>=2 >=0 2 0,E00105108,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
820,female,3,household,>=2 >=0 2 0,E00105109,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
821,female,3,household,>=2 >=0 2 0,E00105183,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
822,female,3,household,>=2 >=0 2 0,E00105184,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
823,female,3,household,1 >=0 1 0,E00105186,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
824,female,3,household,>=2 >=0 1 0,E00171870,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
825,female,3,household,1 >=0 >=0 >=0,E00171870,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
826,female,3,household,>=2 >=0 1 0,E00171953,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
827,female,3,household,1 >=0 2 0,E00183236,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
828,female,3,household,>=2 >=0 2 0,E00183236,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
829,female,3,household,>=2 >=0 1 0,E00183240,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
830,female,3,household,>=2 >=0 2 0,E00183254,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
831,female,3,household,>=2 >=0 2 0,E00183254,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
832,female,3,household,>=2 >=0 2 0,E00183254,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
833,female,3,household,>=2 >=0 2 0,E00183254,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
834,female,3,household,>=2 >=0 2 0,E00183254,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
835,female,3,household,>=2 >=0 1 0,E00183264,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
836,female,3,household,>=2 >=0 2 0,E00183264,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
837,female,3,household,>=2 >=0 2 0,E00183273,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
838,female,3,household,1 >=0 >=0 >=0,E00183277,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
839,female,3,household,>=2 >=0 2 0,E00183277,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
840,female,3,household,>=2 >=0 1 0,E00183277,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
841,female,3,household,1 >=0 2 0,E00183278,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
842,female,3,household,>=2 >=0 2 0,E00183278,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
843,female,3,household,>=2 >=0 2 0,E00183278,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
844,female,3,household,>=2 >=0 2 0,E00183278,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
845,female,3,household,>=2 >=0 2 0,E00183278,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
846,female,3,household,1 >=0 2 0,E00183281,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
847,female,3,household,>=2 >=0 2 0,E00183281,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
848,female,3,household,>=2 >=0 1 0,E00183281,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
849,female,3,household,>=2 >=0 2 0,E00183281,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
850,female,3,household,>=2 >=0 >=0 >=0,E00183281,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
851,female,3,household,>=2 >=0 2 0,E00183281,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
852,female,3,household,>=2 >=0 2 0,E00183281,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
853,female,3,household,>=2 >=0 2 0,E00183289,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
854,female,3,household,1 >=0 2 0,E00183308,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
855,male,3,household,1 >=0 2 0,E00062058,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
856,male,3,household,>=2 >=0 2 0,E00062061,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
857,male,3,household,>=2 >=0 2 0,E00062061,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
858,male,3,household,>=2 >=0 >=0 >=0,E00062061,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
859,male,3,household,1 >=0 1 0,E00062066,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
860,male,3,household,>=2 >=0 1 0,E00062066,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
861,male,3,household,>=2 >=0 2 0,E00062067,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
862,male,3,household,>=2 >=0 2 0,E00062069,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
863,male,3,household,>=2 >=0 2 0,E00062069,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
864,male,3,household,>=2 >=0 2 0,E00062069,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
865,male,3,household,>=2 >=0 2 0,E00062070,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
866,male,3,household,>=2 >=0 1 0,E00062309,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
867,male,3,household,>=2 >=0 2 0,E00062309,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
868,male,3,household,>=2 >=0 2 0,E00062310,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
869,male,3,household,>=2 >=0 2 0,E00062310,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
870,male,3,household,>=2 >=0 2 0,E00062311,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
871,male,3,household,>=2 >=0 1 0,E00062311,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
872,male,3,household,>=2 >=0 2 0,E00062313,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
873,male,3,household,>=2 >=0 1 0,E00062313,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
874,male,3,household,>=2 >=0 1 0,E00062314,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
875,male,3,household,>=2 >=0 1 0,E00062314,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
876,male,3,household,>=2 >=0 2 0,E00062315,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
877,male,3,household,1 >=0 2 0,E00062316,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
878,male,3,household,1 >=0 1 0,E00062317,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
879,male,3,household,>=2 >=0 2 0,E00062317,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
880,male,3,household,1 >=0 2 0,E00062319,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
881,male,3,household,1 >=0 2 0,E00062319,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
882,male,3,household,>=2 >=0 2 0,E00062320,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
883,male,3,household,>=2 >=0 2 0,E00062321,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
884,male,3,household,>=2 >=0 2 0,E00062321,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
885,male,3,household,>=2 >=0 2 0,E00062321,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
886,male,3,household,>=2 >=0 2 0,E00062321,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
887,male,3,household,1 >=0 2 0,E00062321,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
888,male,3,household,>=2 >=0 1 0,E00062321,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
889,male,3,household,>=2 >=0 >=0 >=0,E00062322,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
890,male,3,household,1 >=0 1 0,E00062322,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
891,male,3,household,>=2 >=0 1 0,E00062322,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
892,male,3,household,>=2 >=0 1 0,E00062323,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
893,male,3,household,>=2 >=0 1 0,E00062323,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
894,male,3,household,>=2 >=0 2 0,E00062323,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
895,male,3,household,>=2 >=0 2 0,E00062324,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
896,male,3,household,>=2 >=0 2 0,E00062324,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
897,male,3,household,>=2 >=0 2 0,E00062324,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
898,male,3,household,>=2 >=0 2 0,E00062324,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
899,male,3,household,>=2 >=0 2 0,E00062324,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
900,male,3,household,>=2 >=0 2 0,E00062358,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
901,male,3,household,1 >=0 1 0,E00062359,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
902,male,3,household,1 >=0 2 0,E00062359,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
903,male,3,household,>=2 >=0 2 0,E00062360,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
904,male,3,household,1 >=0 2 0,E00062360,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
905,male,3,household,>=2 >=0 2 0,E00062361,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
906,male,3,household,1 >=0 1 0,E00062362,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
907,male,3,household,1 >=0 1 0,E00062363,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
908,male,3,household,>=2 >=0 2 0,E00062365,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
909,male,3,household,>=2 >=0 1 0,E00062365,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
910,male,3,household,1 >=0 1 0,E00062366,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
911,male,3,household,>=2 >=0 2 0,E00062366,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
912,male,3,household,>=2 >=0 2 0,E00062367,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
913,male,3,household,>=2 >=0 2 0,E00062367,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
914,male,3,household,>=2 >=0 1 0,E00062368,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
915,male,3,household,>=2 >=0 2 0,E00062370,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
916,male,3,household,1 >=0 1 0,E00062371,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
917,male,3,household,>=2 >=0 2 0,E00062371,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
918,male,3,household,>=2 >=0 2 0,E00062372,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
919,male,3,household,>=2 >=0 1 0,E00062373,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
920,male,3,household,>=2 >=0 2 0,E00062373,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
921,male,3,household,>=2 >=0 2 0,E00062374,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
922,male,3,household,>=2 >=0 1 0,E00062374,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
923,male,3,household,>=2 >=0 2 0,E00062375,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
924,male,3,household,>=2 >=0 2 0,E00062376,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
925,male,3,household,1 >=0 1 0,E00062377,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
926,male,3,household,1 >=0 1 0,E00104959,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
927,male,3,household,>=2 >=0 2 0,E00104959,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
928,male,3,household,1 >=0 2 0,E00104960,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
929,male,3,household,>=2 >=0 2 0,E00104960,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
930,male,3,household,>=2 >=0 1 0,E00104961,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
931,male,3,household,>=2 >=0 2 0,E00104961,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
932,male,3,household,1 >=0 2 0,E00104962,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
933,male,3,household,>=2 >=0 2 0,E00104963,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
934,male,3,household,1 >=0 1 0,E00104963,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
935,male,3,household,>=2 >=0 1 0,E00104966,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
936,male,3,household,>=2 >=0 1 0,E00104966,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
937,male,3,household,>=2 >=0 2 0,E00105049,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
938,male,3,household,1 >=0 2 0,E00105051,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
939,male,3,household,>=2 >=0 2 0,E00105056,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
940,male,3,household,>=2 >=0 2 0,E00105056,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
941,male,3,household,1 >=0 2 0,E00105058,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
942,male,3,household,>=2 >=0 >=0 >=0,E00105061,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
943,male,3,household,>=2 >=0 2 0,E00105080,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
944,male,3,household,>=2 >=0 2 0,E00105104,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
945,male,3,household,>=2 >=0 1 0,E00105104,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
946,male,3,household,>=2 >=0 2 0,E00105106,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
947,male,3,household,>=2 >=0 2 0,E00105107,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
948,male,3,household,>=2 >=0 2 0,E00105107,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
949,male,3,household,>=2 >=0 >=0 >=0,E00105108,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
950,male,3,household,>=2 >=0 2 0,E00105108,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
951,male,3,household,>=2 >=0 1 0,E00105109,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
952,male,3,household,>=2 >=0 1 0,E00171870,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
953,male,3,household,>=2 >=0 >=0 >=0,E00171953,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
954,male,3,household,1 >=0 2 0,E00171953,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
955,male,3,household,>=2 >=0 2 0,E00183236,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
956,male,3,household,>=2 >=0 2 0,E00183254,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
957,male,3,household,1 >=0 1 0,E00183254,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
958,male,3,household,>=2 >=0 2 0,E00183254,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
959,male,3,household,1 >=0 2 0,E00183254,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
960,male,3,household,1 >=0 2 0,E00183254,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
961,male,3,household,>=2 >=0 2 0,E00183264,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
962,male,3,household,1 >=0 2 0,E00183264,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
963,male,3,household,>=2 >=0 2 0,E00183277,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
964,male,3,household,>=2 >=0 2 0,E00183278,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
965,male,3,household,1 >=0 2 0,E00183278,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
966,male,3,household,>=2 >=0 2 0,E00183278,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
967,male,3,household,>=2 >=0 2 0,E00183278,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
