person_id,person_sex,person_age,residence_type,residence_original_pattern,residence_geo_unit,venue_name,venue_type,is_residence,n_students
5500,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5501,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5502,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5503,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5504,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5505,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5506,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5507,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5508,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5509,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5511,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5512,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5513,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5514,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5515,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5516,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5517,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5518,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5519,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5520,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5521,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5522,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5523,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5524,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5525,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5526,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5527,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5528,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5529,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5530,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5531,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5532,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5533,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5534,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5535,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5536,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5537,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5538,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5539,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5540,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5541,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5542,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5543,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5544,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5545,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5546,female,18,student_dorms,,E00105080,Durham University,university,False,19025
5557,female,18,student_dorms,,E00105109,Durham University,university,False,19025
5558,female,18,student_dorms,,E00105109,Durham University,university,False,19025
5561,female,18,student_dorms,,E00105183,Durham University,university,False,19025
5562,female,18,student_dorms,,E00105183,Durham University,university,False,19025
5566,female,18,student_dorms,,E00105183,Durham University,university,False,19025
5575,female,18,student_dorms,,E00105184,Durham University,university,False,19025
5576,female,18,student_dorms,,E00105184,Durham University,university,False,19025
5577,female,18,student_dorms,,E00105184,Durham University,university,False,19025
5582,female,18,student_dorms,,E00105184,Durham University,university,False,19025
5585,female,18,student_dorms,,E00105184,Durham University,university,False,19025
5587,female,18,student_dorms,,E00105184,Durham University,university,False,19025
5600,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5601,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5603,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5604,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5605,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5606,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5607,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5608,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5609,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5611,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5612,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5613,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5614,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5615,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5617,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5618,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5619,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5621,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5622,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5623,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5624,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5625,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5626,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5628,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5630,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5631,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5632,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5633,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5636,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5638,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5639,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5640,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5641,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5642,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5643,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5644,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5645,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5646,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5647,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5648,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5651,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5654,female,18,student_dorms,,E00171799,Durham University,university,False,19025
5655,female,18,student_dorms,,E00171799,Durham University,university,False,19025
